time,band,channel_1,channel_2,channel_3,channel_4,channel_5,channel_n_vals,channel_present,sc_active_1,sc_active_2,sc_active_3,sc_active_4,sc_active_5,sc_active_n_vals,sc_active_present,rscp_active_1,rscp_active_2,rscp_active_3,rscp_active_4,rscp_active_5,rscp_active_n_vals,rscp_active_present,ecno_active_1,ecno_active_2,ecno_active_3,ecno_active_4,ecno_active_5,ecno_active_n_vals,ecno_active_present,rscp_detected_1,sc_detected_1,sc_detected_2,sc_detected_3,sc_detected_4,sc_detected_5,sc_detected_6,sc_detected_7,sc_detected_8,sc_detected_9,sc_detected_10,sc_detected_11,sc_detected_12,sc_detected_13,sc_detected_14,sc_detected_15,sc_detected_16,sc_detected_17,sc_detected_18,sc_detected_19,sc_detected_20,sc_detected_21,sc_detected_22,sc_detected_23,sc_detected_24,sc_detected_25,sc_detected_26,sc_detected_27,sc_detected_28,sc_detected_29,sc_detected_30,sc_detected_31,sc_detected_32,sc_detected_33,sc_detected_34,sc_detected_35,sc_detected_36,sc_detected_37,sc_detected_38,sc_detected_39,sc_detected_40,sc_detected_41,rscp_active_mean,rscp_active_max,rscp_active_min,rscp_active_std,rscp_active_range,ecno_active_mean,ecno_active_max,ecno_active_min,ecno_active_std,rscp_detected_mean,rscp_detected_max,rscp_detected_min,rscp_delta_active_vs_best_detected
 9:20:14.932,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.2,-76.1,,,,2,1,-2.6,-3.1,,,,2,1,-85.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.65,-71.2,-76.1,3.464823227814077,4.8999999999999915,-2.85,-2.6,-3.1,0.3535533905932738,-85.8,-85.8,-85.8,14.599999999999994
 9:20:15.472,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-70.3,-74.3,,,,2,1,-2.6,-2.9,,,,2,1,-85.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.3,-70.3,-74.3,2.8284271247461903,4.0,-2.75,-2.6,-2.9,0.21213203435596414,-85.2,-85.2,-85.2,14.900000000000006
 9:20:15.977,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-74.1,-78.1,,,,2,1,-2.9,-3.1,,,,2,1,-90.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.1,-74.1,-78.1,2.8284271247461903,4.0,-3.0,-2.9,-3.1,0.14142135623730964,-90.8,-90.8,-90.8,16.700000000000003
 9:20:16.512,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-69.6,-73.0,,,,2,1,-2.6,-2.8,,,,2,1,-83.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3,-69.6,-73.0,2.4041630560342657,3.4000000000000057,-2.7,-2.6,-2.8,0.1414213562373093,-83.4,-83.4,-83.4,13.800000000000011
 9:20:17.037,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.4,-74.1,,,,2,1,-3.3,-3.7,,,,2,1,-82.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.75,-71.4,-74.1,1.9091883092036703,2.6999999999999886,-3.5,-3.3,-3.7,0.2828427124746193,-82.5,-82.5,-82.5,11.099999999999994
 9:20:17.572,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-72.0,-73.0,,,,2,1,-2.6,-3.2,,,,2,1,-82.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.5,-72.0,-73.0,0.7071067811865476,1.0,-2.9000000000000004,-2.6,-3.2,0.42426406871192857,-82.2,-82.2,-82.2,10.200000000000003
 9:20:18.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-69.7,-72.3,,,,2,1,-2.8,-3.2,,,,2,1,-82.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,-69.7,-72.3,1.8384776310850195,2.5999999999999943,-3.0,-2.8,-3.2,0.2828427124746193,-82.0,-82.0,-82.0,12.299999999999997
 9:20:18.578,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.1,-74.9,,,,2,1,-3.0,-3.1,,,,2,1,-86.9,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,-73.1,-74.9,1.2727922061357937,1.8000000000000114,-3.05,-3.0,-3.1,0.07071067811865482,-86.9,-86.9,-86.9,13.800000000000011
 9:20:19.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-70.3,-73.7,,,,2,1,-2.6,-3.0,,,,2,1,-83.1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.0,-70.3,-73.7,2.4041630560342657,3.4000000000000057,-2.8,-2.6,-3.0,0.28284271247461895,-83.1,-83.1,-83.1,12.799999999999997
 9:20:19.578,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-69.2,-72.6,,,,2,1,-2.6,-3.3,,,,2,1,-81.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9,-69.2,-72.6,2.4041630560342555,3.3999999999999915,-2.95,-2.6,-3.3,0.49497474683058307,-81.2,-81.2,-81.2,12.0
 9:20:20.080,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-68.9,-73.5,,,,2,1,-2.8,-3.3,,,,2,1,-82.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2,-68.9,-73.5,3.2526911934581144,4.599999999999994,-3.05,-2.8,-3.3,0.3535533905932738,-82.7,-82.7,-82.7,13.799999999999997
 9:20:20.611,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-72.2,-74.1,,,,2,1,-2.6,-3.0,,,,2,1,-83.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.15,-72.2,-74.1,1.3435028842544343,1.8999999999999915,-2.8,-2.6,-3.0,0.28284271247461895,-83.3,-83.3,-83.3,11.099999999999994
 9:20:21.092,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.4,-75.8,,,,2,1,-2.6,-2.8,,,,2,1,-85.1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6,-71.4,-75.8,3.111269837220803,4.3999999999999915,-2.7,-2.6,-2.8,0.1414213562373093,-85.1,-85.1,-85.1,13.699999999999989
 9:20:21.632,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-72.2,-74.1,,,,2,1,-2.6,-3.1,,,,2,1,-83.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.15,-72.2,-74.1,1.3435028842544343,1.8999999999999915,-2.85,-2.6,-3.1,0.3535533905932738,-83.4,-83.4,-83.4,11.200000000000003
 9:20:22.172,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.0,-75.1,,,,2,1,-2.6,-2.7,,,,2,1,-84.1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.05,-73.0,-75.1,1.4849242404917458,2.0999999999999943,-2.6500000000000004,-2.6,-2.7,0.07071067811865482,-84.1,-84.1,-84.1,11.099999999999994
 9:20:22.678,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.6,-75.2,,,,2,1,-2.6,-3.2,,,,2,1,-85.6,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4,-71.6,-75.2,2.545584412271577,3.6000000000000085,-2.9000000000000004,-2.6,-3.2,0.42426406871192857,-85.6,-85.6,-85.6,14.0
 9:20:23.212,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.2,-75.8,,,,2,1,-2.5,-2.9,,,,2,1,-87.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5,-71.2,-75.8,3.2526911934581144,4.599999999999994,-2.7,-2.5,-2.9,0.28284271247461895,-87.7,-87.7,-87.7,16.5
 9:20:23.733,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.8,-76.7,,,,2,1,-2.6,-2.8,,,,2,1,-88.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.25,-73.8,-76.7,2.0506096654409918,2.9000000000000057,-2.7,-2.6,-2.8,0.1414213562373093,-88.7,-88.7,-88.7,14.900000000000006
 9:20:24.278,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.1,-77.9,,,,2,1,-2.6,-2.9,,,,2,1,-89.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5,-73.1,-77.9,3.394112549695436,4.800000000000011,-2.75,-2.6,-2.9,0.21213203435596414,-89.3,-89.3,-89.3,16.200000000000003
 9:20:24.778,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-72.7,-76.7,,,,2,1,-3.5,-3.6,,,,2,1,-88.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.7,-72.7,-76.7,2.8284271247461903,4.0,-3.55,-3.5,-3.6,0.07071067811865482,-88.7,-88.7,-88.7,16.0
 9:20:25.332,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-79.1,-76.1,,,,2,1,-2.7,-3.0,,,,2,1,-88.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.6,-76.1,-79.1,2.1213203435596424,3.0,-2.85,-2.7,-3.0,0.21213203435596414,-88.7,-88.7,-88.7,9.600000000000009
 9:20:25.878,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-79.8,-83.6,,,,2,1,-3.2,-3.4,,,,2,1,-89.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.69999999999999,-79.8,-83.6,2.6870057685088784,3.799999999999997,-3.3,-3.2,-3.4,0.1414213562373093,-89.8,-89.8,-89.8,10.0
 9:20:26.412,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-78.8,-85.6,,,,2,1,-2.6,-3.6,,,,2,1,-92.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.19999999999999,-78.8,-85.6,4.808326112068521,6.799999999999997,-3.1,-2.6,-3.6,0.7071067811865476,-92.5,-92.5,-92.5,13.700000000000003
 9:20:26.952,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-75.2,-79.0,,,,2,1,-2.8,-4.6,,,,2,1,-84.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.1,-75.2,-79.0,2.6870057685088784,3.799999999999997,-3.6999999999999997,-2.8,-4.6,1.2727922061357855,-84.8,-84.8,-84.8,9.599999999999994
 9:20:27.511,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-76.9,-84.6,,,,2,1,-3.3,-4.9,,,,2,1,-91.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.75,-76.9,-84.6,5.444722215136408,7.699999999999989,-4.1,-3.3,-4.9,1.1313708498984762,-91.4,-91.4,-91.4,14.5
 9:20:27.984,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-77.2,-78.6,,,,2,1,-2.9,-3.7,,,,2,1,-90.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.9,-77.2,-78.6,0.9899494936611605,1.3999999999999915,-3.3,-2.9,-3.7,0.5656854249492381,-90.5,-90.5,-90.5,13.299999999999997
 9:20:28.492,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-76.3,-82.5,,,,2,1,-3.5,-4.5,,,,2,1,-87.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.4,-76.3,-82.5,4.384062043356597,6.200000000000003,-4.0,-3.5,-4.5,0.7071067811865476,-87.7,-87.7,-87.7,11.400000000000006
 9:20:29.007,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.2,-82.1,,,,2,1,-2.9,-5.4,,,,2,1,-84.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.15,-74.2,-82.1,5.58614357137372,7.8999999999999915,-4.15,-2.9,-5.4,1.767766952966369,-84.7,-84.7,-84.7,10.5
 9:20:29.558,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.9,-78.4,,,,2,1,-2.8,-3.3,,,,2,1,-82.9,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.15,-73.9,-78.4,3.181980515339464,4.5,-3.05,-2.8,-3.3,0.3535533905932738,-82.9,-82.9,-82.9,9.0
 9:20:30.038,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.1,-78.1,,,,2,1,-4.0,-4.3,,,,2,1,-83.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.1,-74.1,-78.1,2.8284271247461903,4.0,-4.15,-4.0,-4.3,0.21213203435596412,-83.8,-83.8,-83.8,9.700000000000003
 9:20:30.578,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.5,-82.9,,,,2,1,-2.8,-7.8,,,,2,1,-80.1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.2,-73.5,-82.9,6.646803743153551,9.400000000000006,-5.3,-2.8,-7.8,3.5355339059327378,-80.1,-80.1,-80.1,6.599999999999994
 9:20:31.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-70.3,-76.4,,,,2,1,-3.0,-6.8,,,,2,1,-79.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.35,-70.3,-76.4,4.3133513652379465,6.1000000000000085,-4.9,-3.0,-6.8,2.68700576850888,-79.4,-79.4,-79.4,9.100000000000009
 9:20:31.591,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.5,-80.1,,,,2,1,-2.8,-5.0,,,,2,1,-82.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.8,-73.5,-80.1,4.66690475583121,6.599999999999994,-3.9,-2.8,-5.0,1.5556349186104046,-82.4,-82.4,-82.4,8.900000000000006
 9:20:32.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-70.3,-73.8,,,,2,1,-3.4,-4.0,,,,2,1,-78.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.05,-70.3,-73.8,2.4748737341529163,3.5,-3.7,-3.4,-4.0,0.42426406871192857,-78.0,-78.0,-78.0,7.700000000000003
 9:20:32.655,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.4,-75.5,,,,2,1,-3.0,-3.8,,,,2,1,-80.1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.45,-71.4,-75.5,2.899137802864841,4.099999999999994,-3.4,-3.0,-3.8,0.5656854249492379,-80.1,-80.1,-80.1,8.699999999999989
 9:20:33.193,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.3,-77.5,,,,2,1,-2.9,-3.4,,,,2,1,-81.6,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4,-73.3,-77.5,2.9698484809835013,4.200000000000003,-3.15,-2.9,-3.4,0.3535533905932738,-81.6,-81.6,-81.6,8.299999999999997
 9:20:33.702,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-74.9,-72.9,,,,2,1,-4.1,-4.6,,,,2,1,-76.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.9,-72.9,-74.9,1.4142135623730951,2.0,-4.35,-4.1,-4.6,0.3535533905932738,-76.4,-76.4,-76.4,1.5
 9:20:34.238,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.6,-79.6,,,,2,1,-2.8,-3.6,,,,2,1,-80.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.1,-74.6,-79.6,3.5355339059327378,5.0,-3.2,-2.8,-3.6,0.5656854249492381,-80.7,-80.7,-80.7,6.1000000000000085
 9:20:34.671,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.4,-74.6,,,,2,1,-2.7,-3.1,,,,2,1,-76.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,-71.4,-74.6,2.262741699796944,3.1999999999999886,-2.9000000000000004,-2.7,-3.1,0.28284271247461895,-76.7,-76.7,-76.7,5.299999999999997
 9:20:35.184,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-77.5,-82.6,,,,2,1,-3.1,-4.1,,,,2,1,-83.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.05,-77.5,-82.6,3.6062445840513884,5.099999999999994,-3.5999999999999996,-3.1,-4.1,0.7071067811865472,-83.0,-83.0,-83.0,5.5
 9:20:35.711,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-74.1,-73.0,,,,2,1,-3.0,-4.4,,,,2,1,-77.9,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.55,-73.0,-74.1,0.7778174593051983,1.0999999999999943,-3.7,-3.0,-4.4,0.9899494936611668,-77.9,-77.9,-77.9,3.8000000000000114
 9:20:36.218,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.7,-76.6,,,,2,1,-2.6,-3.2,,,,2,1,-81.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.15,-73.7,-76.6,2.0506096654409816,2.8999999999999915,-2.9000000000000004,-2.6,-3.2,0.42426406871192857,-81.0,-81.0,-81.0,7.299999999999997
 9:20:36.778,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-74.6,-75.3,,,,2,1,-3.1,-7.1,,,,2,1,-78.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.94999999999999,-74.6,-75.3,0.4949747468305853,0.7000000000000028,-5.1,-3.1,-7.1,2.82842712474619,-78.3,-78.3,-78.3,3.700000000000003
 9:20:37.318,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-72.4,-76.1,,,,2,1,-2.7,-3.3,,,,2,1,-78.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.25,-72.4,-76.1,2.616295090390218,3.6999999999999886,-3.0,-2.7,-3.3,0.4242640687119283,-78.5,-78.5,-78.5,6.099999999999994
 9:20:37.784,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-71.8,-75.2,,,,2,1,-2.7,-3.2,,,,2,1,-81.7,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5,-71.8,-75.2,2.4041630560342657,3.4000000000000057,-2.95,-2.7,-3.2,0.3535533905932738,-81.7,-81.7,-81.7,9.900000000000006
 9:20:38.378,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-67.3,-76.3,,,,2,1,-2.7,-3.5,,,,2,1,-77.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.8,-67.3,-76.3,6.363961030678928,9.0,-3.1,-2.7,-3.5,0.5656854249492379,-77.8,-77.8,-77.8,10.5
 9:20:38.878,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-74.2,-71.6,,,,2,1,-3.7,-4.0,,,,2,1,-84.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.9,-71.6,-74.2,1.8384776310850295,2.6000000000000085,-3.85,-3.7,-4.0,0.21213203435596414,-84.0,-84.0,-84.0,9.799999999999997
 9:20:39.411,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.0,-75.9,,,,2,1,-2.9,-3.5,,,,2,1,-80.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.45,-73.0,-75.9,2.0506096654409918,2.9000000000000057,-3.2,-2.9,-3.5,0.42426406871192857,-80.4,-80.4,-80.4,7.400000000000006
 9:20:39.933,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-76.3,-74.7,,,,2,1,-3.8,-3.8,,,,2,1,-87.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5,-74.7,-76.3,1.131370849898472,1.5999999999999943,-3.8,-3.8,-3.8,0.0,-87.0,-87.0,-87.0,10.700000000000003
 9:20:40.452,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.7,-76.7,,,,2,1,-2.7,-3.0,,,,2,1,-87.9,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.7,-74.7,-76.7,1.4142135623730951,2.0,-2.85,-2.7,-3.0,0.21213203435596414,-87.9,-87.9,-87.9,13.200000000000003
 9:20:40.998,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-75.5,-77.1,,,,2,1,-3.0,-3.5,,,,2,1,-85.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3,-75.5,-77.1,1.131370849898472,1.5999999999999943,-3.25,-3.0,-3.5,0.3535533905932738,-85.5,-85.5,-85.5,10.0
 9:20:41.438,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-75.9,-77.7,,,,2,1,-2.9,-3.0,,,,2,1,-85.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.80000000000001,-75.9,-77.7,1.2727922061357835,1.7999999999999972,-2.95,-2.9,-3.0,0.07071067811865482,-85.3,-85.3,-85.3,9.399999999999991
 9:20:42.018,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.5,-77.3,,,,2,1,-2.6,-3.6,,,,2,1,-85.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.9,-74.5,-77.3,1.979898987322331,2.799999999999997,-3.1,-2.6,-3.6,0.7071067811865476,-85.4,-85.4,-85.4,10.900000000000006
 9:20:42.537,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-80.2,-82.9,,,,2,1,-2.6,-4.1,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.55000000000001,-80.2,-82.9,1.9091883092036803,2.700000000000003,-3.3499999999999996,-2.6,-4.1,1.060660171779821,,,,
 9:20:43.031,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-74.0,-76.2,,,,2,1,-2.8,-3.4,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1,-74.0,-76.2,1.5556349186104066,2.200000000000003,-3.0999999999999996,-2.8,-3.4,0.42426406871192857,,,,
 9:20:43.558,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-78.4,-81.3,,,,2,1,-2.9,-3.8,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.85,-78.4,-81.3,2.0506096654409816,2.8999999999999915,-3.3499999999999996,-2.9,-3.8,0.6363961030678927,,,,
 9:20:44.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-77.7,-75.7,,,,2,1,-3.1,-3.4,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.7,-75.7,-77.7,1.4142135623730951,2.0,-3.25,-3.1,-3.4,0.21213203435596414,,,,
 9:20:44.592,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-83.9,-86.0,,,,2,1,-6.2,-6.6,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.95,-83.9,-86.0,1.4849242404917458,2.0999999999999943,-6.4,-6.2,-6.6,0.2828427124746186,,,,
 9:20:45.078,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10688,,,,2,1,106,106,,,,2,1,-82.5,-78.5,,,,2,1,-4.3,-4.7,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.5,-78.5,-82.5,2.8284271247461903,4.0,-4.5,-4.3,-4.7,0.2828427124746193,,,,
 9:20:45.632,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10688,10713,,,,2,1,106,106,,,,2,1,-73.6,-75.6,,,,2,1,-2.8,-3.3,,,,2,1,,114,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.6,-73.6,-75.6,1.4142135623730951,2.0,-3.05,-2.8,-3.3,0.3535533905932738,,,,
